cache_hit,cache_key,cache_version,caption,caption_len,caption_model,clip_score,dataset_index,generic_flag,image_id,image_path,max_new_tokens,order,prompt_id,prompt_name,prompt_text,reference_captions,seed,siglip_score,split,temperature,top_p,zerocap_best_idx,zerocap_candidates,baseline_clip_score,baseline_siglip_score,delta_clip,delta_siglip,clip_win,siglip_win
False,e37b1f645d555d0a6f031bd2a4f9e5998b77492e,clip_siglip_generalization_v1,"A lone traveler walks across golden dunes under a brooding, storm-filled sky — solitude and adventure meet beneath the weight of impending weather.",23,Qwen/Qwen3-VL-8B-Instruct,0.3178962767124176,951,False,951,results/generalization_100_seed1/samples/images/051_951.jpg,64,51,baseline,Baseline,Write a caption for this image.,"[""A person wearing a hat and carrying a knapsack walks uphill on a sand dune under a dark, cloudy sky and leaves the only visible footprints behind."", ""A man with a shoulder bag walking in the desert on sand with footprints behind him and the horizon with many stormy clouds."", ""A man walking in the desert wearing a hat, khaki shirt and shorts and very dark sky ahead of him."", ""One man is walking across a desert right into an approaching storm."", ""A man wandering in the desert as the clouds roll in.""]",1,0.2089382261037826,test,0.0,,,,0.3178962767124176,0.2089382261037826,0.0,0.0,False,False
False,77e889b47b4bc0b2ba6773bd69c140c860b3fa01,clip_siglip_generalization_v1,"A lone person in a yellow shirt and dark shorts walks away from the camera across a vast, undulating sand dune, leaving a clear trail of footprints behind them. Above, a dramatic, heavy sky filled with dark, brooding clouds looms over the desert landscape, suggesting an approaching storm or recent weather change",52,Qwen/Qwen3-VL-8B-Instruct,0.3499612212181091,951,False,951,results/generalization_100_seed1/samples/images/051_951.jpg,64,51,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A person wearing a hat and carrying a knapsack walks uphill on a sand dune under a dark, cloudy sky and leaves the only visible footprints behind."", ""A man with a shoulder bag walking in the desert on sand with footprints behind him and the horizon with many stormy clouds."", ""A man walking in the desert wearing a hat, khaki shirt and shorts and very dark sky ahead of him."", ""One man is walking across a desert right into an approaching storm."", ""A man wandering in the desert as the clouds roll in.""]",1,0.2147059738636016,test,0.0,,,,0.3178962767124176,0.2089382261037826,0.03206494450569147,0.005767747759819003,True,True
False,78d380b943d807cbb32161400e67fa7820789177,clip_siglip_generalization_v1,"A man in a navy sweatshirt and baseball cap diligently sweeps the hardwood floor with a modern flat mop, while a mirror reflects another person in the background, capturing a candid moment of everyday home maintenance.",36,Qwen/Qwen3-VL-8B-Instruct,0.3340626955032348,17289,False,17289,results/generalization_100_seed1/samples/images/052_17289.jpg,64,52,baseline,Baseline,Write a caption for this image.,"[""A man wearing a blue sweatshirt and dark baseball cap is sweeping the floor with others watching."", ""One man is using a mop, while two other men watch from the background."", ""A tall looking man wearing a hat is mopping the floor."", ""Guys cleaning the floor with sweeper."", ""A guy in a sweater cleans the floor.""]",1,0.1573370397090912,test,0.0,,,,0.3340626955032348,0.1573370397090912,0.0,0.0,False,False
False,5dca9997265e8138245c4a6ec7ffd4be3e23f4c9,clip_siglip_generalization_v1,"A man wearing a dark blue sweatshirt and a black baseball cap is standing in a hallway, holding a flat mop with a black handle and a rectangular metal head, appearing to be in the process of cleaning the light wood floor. Behind him, a mirror reflects another person standing in the adjacent room, partially obscured, wearing",57,Qwen/Qwen3-VL-8B-Instruct,0.3675841689109802,17289,False,17289,results/generalization_100_seed1/samples/images/052_17289.jpg,64,52,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A man wearing a blue sweatshirt and dark baseball cap is sweeping the floor with others watching."", ""One man is using a mop, while two other men watch from the background."", ""A tall looking man wearing a hat is mopping the floor."", ""Guys cleaning the floor with sweeper."", ""A guy in a sweater cleans the floor.""]",1,0.1854125559329986,test,0.0,,,,0.3340626955032348,0.1573370397090912,0.03352147340774542,0.028075516223907415,True,True
False,adf544a12382cce38f4a48ec01de278e979bdd7e,clip_siglip_generalization_v1,"A joyful street moment: a woman and a little girl share a sweet interaction with a small dog, surrounded by friends in a lively urban setting.",26,Qwen/Qwen3-VL-8B-Instruct,0.3317038416862488,7264,False,7264,results/generalization_100_seed1/samples/images/053_7264.jpg,64,53,baseline,Baseline,Write a caption for this image.,"[""Two ladies and a teenage girl all dressed in summer attire are bending down and laughing, showing a small puppy to a little girl."", ""The little girl in a flower dress is talking to the ladies on the street."", ""A woman teaching a young girl not to be afraid of puppies."", ""Three women and a little girl play with a small puppy."", ""A woman bends down and pets a young girl's dog.""]",1,0.2447504550218582,test,0.0,,,,0.3317038416862488,0.2447504550218582,0.0,0.0,False,False
False,a1f208dfeb3b5acd261c47788bf72a2affd9acc3,clip_siglip_generalization_v1,"A woman in a white tank top and patterned skirt kneels on a paved sidewalk, laughing as she pets a small tan-and-white dog on a leash. Beside her, a young child in a floral dress stands, looking at the dog with curiosity. A second woman, wearing sunglasses and a bracelet, leans forward",52,Qwen/Qwen3-VL-8B-Instruct,0.3223165869712829,7264,False,7264,results/generalization_100_seed1/samples/images/053_7264.jpg,64,53,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""Two ladies and a teenage girl all dressed in summer attire are bending down and laughing, showing a small puppy to a little girl."", ""The little girl in a flower dress is talking to the ladies on the street."", ""A woman teaching a young girl not to be afraid of puppies."", ""Three women and a little girl play with a small puppy."", ""A woman bends down and pets a young girl's dog.""]",1,0.2217442542314529,test,0.0,,,,0.3317038416862488,0.2447504550218582,-0.009387254714965876,-0.0230062007904053,False,False
False,500c1d63e2b2e91fab0f220b856c122002b24d5f,clip_siglip_generalization_v1,"A group of joyful children sits together on a concrete ledge, smiling and posing playfully for the camera in front of a metal-barred storefront.",24,Qwen/Qwen3-VL-8B-Instruct,0.2911538183689117,25024,False,25024,results/generalization_100_seed1/samples/images/054_25024.jpg,64,54,baseline,Baseline,Write a caption for this image.,"[""Eleven children sit next to each other on a stoop in front of a blue grating while holding objects in front of their eyes."", ""Smiling children are sitting on concrete slab displaying a small item in their hands."", ""Several young children are sitting outside laughing and looking through objects."", ""Eleven children sitting together, holding something up, and laughing."", ""A group of children sitting together eating donuts.""]",1,0.2092334479093551,test,0.0,,,,0.2911538183689117,0.2092334479093551,0.0,0.0,False,False
False,37379472c91f59f6bd4ed4d0af493f96f14e9c03,clip_siglip_generalization_v1,"A group of ten young children, mostly boys with one girl visible on the far left, are sitting together on a concrete ledge in front of a building with a blue metal security gate. They are all looking toward the camera and making playful, exaggerated facial expressions—many are sticking out their tongues or making silly grimaces.",56,Qwen/Qwen3-VL-8B-Instruct,0.3295649290084839,25024,False,25024,results/generalization_100_seed1/samples/images/054_25024.jpg,64,54,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""Eleven children sit next to each other on a stoop in front of a blue grating while holding objects in front of their eyes."", ""Smiling children are sitting on concrete slab displaying a small item in their hands."", ""Several young children are sitting outside laughing and looking through objects."", ""Eleven children sitting together, holding something up, and laughing."", ""A group of children sitting together eating donuts.""]",1,0.2174402326345443,test,0.0,,,,0.2911538183689117,0.2092334479093551,0.0384111106395722,0.008206784725189181,True,True
False,be60d7654ca1c6c5cbcc17b0f329b99f475416f2,clip_siglip_generalization_v1,"A softball player in a red jersey and helmet swings her bat with power during a game, as teammates and opponents watch from the field.",25,Qwen/Qwen3-VL-8B-Instruct,0.2921561300754547,14348,False,14348,results/generalization_100_seed1/samples/images/055_14348.jpg,64,55,baseline,Baseline,Write a caption for this image.,"[""A baseball player in a red shirt and white pants is swinging the bat towards a yellow ball whilst three people look on."", ""A baseball player recoils from an action involving a bat while opposing team members look on."", ""A woman swings at a softball on a playing field while other players look on."", ""A girl in a red and white uniform is swinging a bat."", ""A girl swings a bat during a softball game.""]",1,0.1555035412311554,test,0.0,,,,0.2921561300754547,0.1555035412311554,0.0,0.0,False,False
False,2a1440ad1ff42210c43a7b1d5cd7c1e782ebc439,clip_siglip_generalization_v1,"A female softball player, wearing a red jersey with the number 10 and a black helmet, is in the middle of swinging a bat at a bright yellow softball. She is positioned at home plate on a dirt field, with her body twisted in the follow-through motion of her swing. Behind her, a large banner",55,Qwen/Qwen3-VL-8B-Instruct,0.2918253540992737,14348,False,14348,results/generalization_100_seed1/samples/images/055_14348.jpg,64,55,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A baseball player in a red shirt and white pants is swinging the bat towards a yellow ball whilst three people look on."", ""A baseball player recoils from an action involving a bat while opposing team members look on."", ""A woman swings at a softball on a playing field while other players look on."", ""A girl in a red and white uniform is swinging a bat."", ""A girl swings a bat during a softball game.""]",1,0.1678830534219741,test,0.0,,,,0.2921561300754547,0.1555035412311554,-0.0003307759761810303,0.012379512190818703,False,True
